Year,Month,Item-Code,Description,Combined Inflation,Status,
2021,December,1.1.06.2.1.06.0,other nuts,3.88,F,
2022,January,1.1.06.2.1.06.0,other nuts,3.69,F,
2022,February,1.1.06.2.1.06.0,other nuts,2.65,F,
2022,March,1.1.06.2.1.06.0,other nuts,5.98,F,
2022,April,1.1.06.2.1.06.0,other nuts,5.87,F,
2022,May,1.1.06.2.1.06.0,other nuts,5.29,F,
2022,June,1.1.06.2.1.06.0,other nuts,5.65,F,
2022,July,1.1.06.2.1.06.0,other nuts,3.36,F,
2022,August,1.1.06.2.1.06.0,other nuts,-1.03,F,
2022,September,1.1.06.2.1.06.0,other nuts,-3.86,F,
2022,October,1.1.06.2.1.06.0,other nuts,-3.80,F,
2022,November,1.1.06.2.1.06.0,other nuts,-2.56,F,
2022,December,1.1.06.2.1.06.0,other nuts,-1.58,F,
2023,January,1.1.06.2.1.06.0,other nuts,-0.29,F,
2023,February,1.1.06.2.1.06.0,other nuts,1.47,F,
2023,March,1.1.06.2.1.06.0,other nuts,1.96,F,
2023,April,1.1.06.2.1.06.0,other nuts,1.59,F,
2023,May,1.1.06.2.1.06.0,other nuts,1.34,F,
2023,June,1.1.06.2.1.06.0,other nuts,1.57,F,
2023,July,1.1.06.2.1.06.0,other nuts,1.97,F,
2023,August,1.1.06.2.1.06.0,other nuts,2.07,F,
2023,September,1.1.06.2.1.06.0,other nuts,1.95,F,
2023,October,1.1.06.2.1.06.0,other nuts,2.12,F,
2023,November,1.1.06.2.1.06.0,other nuts,1.83,F,
2023,December,1.1.06.2.1.06.0,other nuts,2.70,F,
2024,January,1.1.06.2.1.06.0,other nuts,3.23,P,
2015,January,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,19.35,F,
2015,February,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,20.00,F,
2015,March,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,20.11,F,
2015,April,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,19.32,F,
2015,May,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,16.82,F,
2015,June,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,14.44,F,
2015,July,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,12.26,F,
2015,August,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,8.45,F,
2015,September,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,7.17,F,
2015,October,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,4.59,F,
2015,November,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,3.17,F,
2015,December,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,2.28,F,
2016,January,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,1.17,F,
2016,February,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,0.00,F,
2016,March,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,-0.39,F,
2016,April,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,0.08,F,
2016,May,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,0.08,F,
2016,June,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,-0.15,F,
2016,July,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,0.31,F,
2016,August,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,0.46,F,
2016,September,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,0.31,F,
2016,October,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,-0.08,F,
2016,November,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,-0.31,F,
2016,December,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,-0.38,F,
2017,January,1.1.06.2.1.07.X,raisin; kishmish; monacca; etc.,-0.77,F,
